Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
Zprze5duzy,Area,0.32384,0.04419,0.32314,0.04321,0.00061,NDRE,"3 09LZ06,04_ZAG30",3,30,0.136456275
Zcarron3maly,Area,0.28138,0.04081,0.28135,0.04075,0.00049,NDRE,"3 09LZ06,04_ZAG30",3,30,0.145035184
Zcarron3duzy,Area,0.27881,0.04398,0.27876,0.04388,0.00084,NDRE,"3 09LZ06,04_ZAG30",3,30,0.157741831
Zcarron4maly,Area,0.28814,0.04152,0.28803,0.0413,0.00048,NDRE,"3 09LZ06,04_ZAG30",3,30,0.14409662
Zcarron4duzy,Area,0.28344,0.04369,0.28334,0.04347,0.00091,NDRE,"3 09LZ06,04_ZAG30",3,30,0.15414197
Zcarron5maly,Area,0.29258,0.04093,0.29254,0.04086,0.00055,NDRE,"3 09LZ06,04_ZAG30",3,30,0.139893362
Zcarron5duzy,Area,0.289,0.04417,0.28895,0.04406,0.00093,NDRE,"3 09LZ06,04_ZAG30",3,30,0.15283737
Zcarron2maly,Area,0.27216,0.04115,0.27193,0.04054,0.00039,NDRE,"3 09LZ06,04_ZAG30",3,30,0.151197825
Zcarron2duzy,Area,0.27243,0.04318,0.2723,0.04281,0.00072,NDRE,"3 09LZ06,04_ZAG30",3,30,0.158499431
Zmor3maly,Area,0.33456,0.03996,0.33397,0.03912,0.00042,NDRE,"3 09LZ06,04_ZAG30",3,30,0.119440459
Zmor3duzy,Area,0.33384,0.04019,0.33329,0.03939,0.00074,NDRE,"3 09LZ06,04_ZAG30",3,30,0.120387012
Zmor4maly,Area,0.34153,0.04058,0.3406,0.03935,0.00043,NDRE,"3 09LZ06,04_ZAG30",3,30,0.118818259
Zmor4duzy,Area,0.33966,0.0424,0.33842,0.04076,0.00068,NDRE,"3 09LZ06,04_ZAG30",3,30,0.124830713
Zmor5maly,Area,0.34462,0.0408,0.34341,0.03921,0.00043,NDRE,"3 09LZ06,04_ZAG30",3,30,0.118391272
Zmor5duzy,Area,0.34251,0.04083,0.34129,0.03918,0.00075,NDRE,"3 09LZ06,04_ZAG30",3,30,0.119208198
Zmor2maly,Area,0.3199,0.03698,0.31976,0.03673,0.00045,NDRE,"3 09LZ06,04_ZAG30",3,30,0.115598625
Zmor2duzy,Area,0.31986,0.0379,0.31975,0.03769,0.0007,NDRE,"3 09LZ06,04_ZAG30",3,30,0.118489339
Zample2maly,Area,0.85803,0.06896,0.85557,0.06894,0.00031,NDVI,"3 09LZ06,04_ZAG30",3,30,0.08037015
Zample2duzy,Area,0.81328,0.11989,0.81061,0.12003,0.00072,NDVI,"3 09LZ06,04_ZAG30",3,30,0.147415404
Zample3maly,Area,0.87227,0.05485,0.8686,0.05469,0.00032,NDVI,"3 09LZ06,04_ZAG30",3,30,0.062881906
Zample3duzy,Area,0.84037,0.09185,0.83682,0.092,0.00071,NDVI,"3 09LZ06,04_ZAG30",3,30,0.109297095
Zample4maly,Area,0.87775,0.05261,0.87343,0.05237,0.00039,NDVI,"3 09LZ06,04_ZAG30",3,30,0.05993734
Zample4duzy,Area,0.86547,0.06349,0.86193,0.06335,0.0007,NDVI,"3 09LZ06,04_ZAG30",3,30,0.073358984
Zample5maly,Area,0.88675,0.03864,0.88167,0.03787,0.0005,NDVI,"3 09LZ06,04_ZAG30",3,30,0.043574852
Zample5duzy,Area,0.86031,0.07853,0.85465,0.07916,0.0009,NDVI,"3 09LZ06,04_ZAG30",3,30,0.09128105
Zprze2maly,Area,0.85941,0.04556,0.85874,0.0453,0.00024,NDVI,"3 09LZ06,04_ZAG30",3,30,0.053013114
Zprze2duzy,Area,0.83694,0.07342,0.83638,0.07332,0.00047,NDVI,"3 09LZ06,04_ZAG30",3,30,0.087724329
Zprze3maly,Area,0.85954,0.05878,0.85756,0.05851,0.00028,NDVI,"3 09LZ06,04_ZAG30",3,30,0.068385415
Zprze3duzy,Area,0.84529,0.07472,0.8437,0.07459,0.00052,NDVI,"3 09LZ06,04_ZAG30",3,30,0.088395699
Zprze4maly,Area,0.87071,0.04724,0.86789,0.04669,0.00031,NDVI,"3 09LZ06,04_ZAG30",3,30,0.054254574
Zprze4duzy,Area,0.84397,0.08243,0.8412,0.0824,0.00053,NDVI,"3 09LZ06,04_ZAG30",3,30,0.097669348
Zprze5maly,Area,0.87214,0.05104,0.86825,0.05052,0.00035,NDVI,"3 09LZ06,04_ZAG30",3,30,0.058522714
Zprze5duzy,Area,0.86022,0.06444,0.85666,0.06418,0.00061,NDVI,"3 09LZ06,04_ZAG30",3,30,0.074911069
Zcarron3maly,Area,0.86778,0.05041,0.86646,0.05021,0.00049,NDVI,"3 09LZ06,04_ZAG30",3,30,0.05809076
Zcarron3duzy,Area,0.84939,0.07008,0.84823,0.06998,0.00084,NDVI,"3 09LZ06,04_ZAG30",3,30,0.082506269
Zcarron4maly,Area,0.87213,0.04785,0.87035,0.04761,0.00048,NDVI,"3 09LZ06,04_ZAG30",3,30,0.054865674
Zcarron4duzy,Area,0.84612,0.07998,0.84448,0.07998,0.00091,NDVI,"3 09LZ06,04_ZAG30",3,30,0.094525599
Zcarron5maly,Area,0.87552,0.04666,0.87285,0.04636,0.00055,NDVI,"3 09LZ06,04_ZAG30",3,30,0.053294042
Zcarron5duzy,Area,0.86445,0.05651,0.86189,0.05623,0.00093,NDVI,"3 09LZ06,04_ZAG30",3,30,0.065371045
Zcarron2maly,Area,0.85118,0.06404,0.85021,0.0639,0.00039,NDVI,"3 09LZ06,04_ZAG30",3,30,0.07523673
Zcarron2duzy,Area,0.8167,0.09832,0.81582,0.09824,0.00072,NDVI,"3 09LZ06,04_ZAG30",3,30,0.120386923
Zmor3maly,Area,0.87741,0.05408,0.87222,0.05418,0.00042,NDVI,"3 09LZ06,04_ZAG30",3,30,0.061635951
Zmor3duzy,Area,0.86764,0.06929,0.86178,0.06988,0.00074,NDVI,"3 09LZ06,04_ZAG30",3,30,0.079860311
Zmor4maly,Area,0.87577,0.05505,0.8703,0.05514,0.00043,NDVI,"3 09LZ06,04_ZAG30",3,30,0.06285897
Zmor4duzy,Area,0.86289,0.07175,0.85751,0.07217,0.00068,NDVI,"3 09LZ06,04_ZAG30",3,30,0.083150807
Zmor5maly,Area,0.87856,0.05151,0.87254,0.05134,0.00043,NDVI,"3 09LZ06,04_ZAG30",3,30,0.058630031
Zmor5duzy,Area,0.879,0.05299,0.8729,0.05311,0.00075,NDVI,"3 09LZ06,04_ZAG30",3,30,0.060284414
Zmor2maly,Area,0.84326,0.07745,0.84127,0.0773,0.00045,NDVI,"3 09LZ06,04_ZAG30",3,30,0.091845931
Zmor2duzy,Area,0.82737,0.09405,0.82545,0.09395,0.0007,NDVI,"3 09LZ06,04_ZAG30",3,30,0.113673447
Zample2maly,Area,0.68498,0.07129,0.68318,0.07146,0.00031,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.104076031
Zample2duzy,Area,0.63577,0.12248,0.63291,0.12264,0.00072,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.192648285
Zample3maly,Area,0.7037,0.0556,0.70027,0.05614,0.00032,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.079010942
Zample3duzy,Area,0.66119,0.10296,0.65784,0.10342,0.00071,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.155719234
Zample4maly,Area,0.71227,0.05324,0.70408,0.05482,0.00039,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.074746936
Zample4duzy,Area,0.69198,0.07756,0.68358,0.07918,0.0007,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.112084164
Zample5maly,Area,0.7172,0.03962,0.71086,0.03988,0.0005,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.05524261
Zample5duzy,Area,0.67583,0.10447,0.66561,0.10724,0.0009,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.154580294
Zprze2maly,Area,0.68202,0.04406,0.68201,0.04405,0.00024,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.064602211
Zprze2duzy,Area,0.65502,0.08127,0.65498,0.08126,0.00047,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.124072547
Zprze3maly,Area,0.68462,0.05789,0.68448,0.05788,0.00028,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.084557857
Zprze3duzy,Area,0.65348,0.09441,0.65329,0.09441,0.00052,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.144472669
Zprze4maly,Area,0.68885,0.05382,0.6881,0.05375,0.00031,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.078130217
Zprze4duzy,Area,0.6508,0.10772,0.64942,0.10785,0.00053,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.165519361
Zprze5maly,Area,0.6959,0.04801,0.69501,0.04793,0.00035,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.068989797
Zprze5duzy,Area,0.67297,0.08653,0.6707,0.08679,0.00061,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.128579283
Zcarron3maly,Area,0.69687,0.05007,0.69624,0.05005,0.00049,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.071849843
Zcarron3duzy,Area,0.66764,0.08834,0.66695,0.08841,0.00084,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.132316817
Zcarron4maly,Area,0.70345,0.04992,0.7004,0.05003,0.00048,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.070964532
Zcarron4duzy,Area,0.66381,0.10168,0.66003,0.10224,0.00091,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.153176361
Zcarron5maly,Area,0.71387,0.04705,0.70874,0.04814,0.00055,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.065908359
Zcarron5duzy,Area,0.6919,0.07059,0.68714,0.07138,0.00093,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.102023414
Zcarron2maly,Area,0.6786,0.06374,0.67838,0.06373,0.00039,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.093928677
Zcarron2duzy,Area,0.63285,0.11246,0.63259,0.11246,0.00072,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.177704037
Zmor3maly,Area,0.70412,0.05228,0.70163,0.05264,0.00042,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.074248708
Zmor3duzy,Area,0.68006,0.09182,0.67661,0.09277,0.00074,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.135017498
Zmor4maly,Area,0.69035,0.05143,0.68913,0.05127,0.00043,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.074498443
Zmor4duzy,Area,0.66213,0.09817,0.65967,0.09844,0.00068,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.148263936
Zmor5maly,Area,0.70401,0.04982,0.69979,0.04999,0.00043,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.07076604
Zmor5duzy,Area,0.69336,0.0677,0.68817,0.06839,0.00075,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.097640475
Zmor2maly,Area,0.66801,0.07565,0.66556,0.07542,0.00045,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.113246808
Zmor2duzy,Area,0.64153,0.10239,0.63933,0.10225,0.0007,OSAVI,"3 09LZ06,04_ZAG30",3,30,0.159602824
Zample2maly,Area,0.94016,0.01865,0.94056,0.01819,0.00031,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.019837049
Zample2duzy,Area,0.94692,0.02682,0.94737,0.02646,0.00072,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.028323406
Zample3maly,Area,0.93956,0.017,0.9399,0.01658,0.00032,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.018093576
Zample3duzy,Area,0.94291,0.02363,0.94341,0.02321,0.00071,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.025060716
Zample4maly,Area,0.94079,0.01667,0.94098,0.01642,0.00039,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017719151
Zample4duzy,Area,0.94098,0.01968,0.94124,0.01942,0.0007,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.020914366
Zample5maly,Area,0.94055,0.01523,0.94066,0.01509,0.0005,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.016192653
Zample5duzy,Area,0.94349,0.02211,0.94366,0.02196,0.0009,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.023434271
Zprze2maly,Area,0.9502,0.01579,0.9502,0.01578,0.00024,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.016617554
Zprze2duzy,Area,0.95205,0.01939,0.95209,0.01934,0.00047,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.020366577
Zprze3maly,Area,0.95214,0.01642,0.95216,0.01638,0.00028,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017245363
Zprze3duzy,Area,0.95321,0.02032,0.95328,0.02024,0.00052,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.021317443
Zprze4maly,Area,0.95188,0.01631,0.9519,0.0163,0.00031,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017134513
Zprze4duzy,Area,0.95514,0.02086,0.95518,0.02081,0.00053,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.02183973
Zprze5maly,Area,0.95351,0.01562,0.95352,0.0156,0.00035,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.01638158
Zprze5duzy,Area,0.95395,0.01832,0.95398,0.01828,0.00061,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.019204361
Zcarron3maly,Area,0.94159,0.01677,0.94181,0.01648,0.00049,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.0178103
Zcarron3duzy,Area,0.94276,0.02112,0.94305,0.02081,0.00084,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.022402308
Zcarron4maly,Area,0.94176,0.01632,0.94187,0.01617,0.00048,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017329256
Zcarron4duzy,Area,0.94356,0.02246,0.94384,0.0222,0.00091,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.023803468
Zcarron5maly,Area,0.94005,0.01598,0.94022,0.01575,0.00055,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.016999096
Zcarron5duzy,Area,0.93951,0.01899,0.93984,0.01864,0.00093,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.020212664
Zcarron2maly,Area,0.93878,0.01954,0.93925,0.01907,0.00039,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.020814248
Zcarron2duzy,Area,0.94467,0.02601,0.94532,0.02549,0.00072,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.027533424
Zmor3maly,Area,0.951,0.01472,0.95102,0.01468,0.00042,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.015478444
Zmor3duzy,Area,0.95226,0.01752,0.95228,0.01748,0.00074,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.018398337
Zmor4maly,Area,0.94955,0.01626,0.94959,0.0162,0.00043,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017123901
Zmor4duzy,Area,0.95095,0.01957,0.95104,0.01945,0.00068,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.020579421
Zmor5maly,Area,0.9486,0.01611,0.94863,0.01606,0.00043,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.016982922
Zmor5duzy,Area,0.94717,0.01676,0.94722,0.01669,0.00075,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.017694817
Zmor2maly,Area,0.95173,0.01962,0.95184,0.01945,0.00045,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.02061509
Zmor2duzy,Area,0.95446,0.0221,0.95455,0.02198,0.0007,SIPI2,"3 09LZ06,04_ZAG30",3,30,0.023154454
Zample2maly,Area,0.7831,0.03987,0.78216,0.03914,0.00031,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.050913038
Zample2duzy,Area,0.75555,0.06625,0.75463,0.06578,0.00072,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.087684468
Zample3maly,Area,0.79457,0.03782,0.79109,0.03516,0.00032,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.047598072
Zample3duzy,Area,0.77743,0.05333,0.77478,0.05186,0.00071,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.068597816
Zample4maly,Area,0.79532,0.03679,0.79189,0.03411,0.00039,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.04625811
Zample4duzy,Area,0.78569,0.0457,0.7829,0.04396,0.0007,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.058165434
Zample5maly,Area,0.79142,0.0375,0.78696,0.03339,0.0005,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.047383185
Zample5duzy,Area,0.79154,0.045,0.78599,0.04138,0.0009,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.056851201
Zprze2maly,Area,0.78995,0.0368,0.78899,0.03607,0.00024,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.046585227
Zprze2duzy,Area,0.7766,0.0431,0.776,0.04264,0.00047,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.055498326
Zprze3maly,Area,0.79771,0.03568,0.79528,0.03394,0.00028,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.044728034
Zprze3duzy,Area,0.78297,0.04276,0.78144,0.04168,0.00066,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.054612565
Zprze4maly,Area,0.80145,0.0352,0.79879,0.03326,0.00031,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.043920394
Zprze4duzy,Area,0.79451,0.03663,0.79251,0.03508,0.00053,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.046103888
Zprze5maly,Area,0.80004,0.03824,0.7951,0.0348,0.00035,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.04779761
Zprze5duzy,Area,0.79519,0.03741,0.79168,0.03471,0.0007,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.04704536
Zcarron3maly,Area,0.77744,0.03834,0.77644,0.0374,0.00049,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.049315703
Zcarron3duzy,Area,0.77135,0.04141,0.77054,0.04067,0.00084,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.053685098
Zcarron4maly,Area,0.78117,0.03479,0.78053,0.03415,0.00048,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.04453576
Zcarron4duzy,Area,0.77089,0.04498,0.77029,0.04451,0.00091,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.058348143
Zcarron5maly,Area,0.7872,0.03537,0.7857,0.03401,0.00055,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.044931402
Zcarron5duzy,Area,0.78037,0.04108,0.77877,0.0398,0.00097,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.052641696
Zcarron2maly,Area,0.76174,0.05213,0.76132,0.05076,0.00039,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.068435424
Zcarron2duzy,Area,0.74304,0.05821,0.74266,0.05741,0.00072,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.078340332
Zmor3maly,Area,0.79844,0.03776,0.79507,0.03545,0.00042,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.04729222
Zmor3duzy,Area,0.79441,0.04199,0.79073,0.0397,0.00074,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.052856837
Zmor4maly,Area,0.79394,0.03824,0.79118,0.03616,0.00043,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.048164849
Zmor4duzy,Area,0.79762,0.03662,0.79522,0.0349,0.00068,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.045911587
Zmor5maly,Area,0.79863,0.03835,0.79503,0.03589,0.00043,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.048019734
Zmor5duzy,Area,0.80086,0.03724,0.79758,0.03513,0.00083,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.046500012
Zmor2maly,Area,0.76529,0.05765,0.7649,0.05692,0.00045,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.07533092
Zmor2duzy,Area,0.75274,0.06723,0.75243,0.06668,0.0007,GNDVI,"3 09LZ06,04_ZAG50",3,50,0.089313707
Zample2maly,Area,0.42959,0.04893,0.42959,0.04893,0.00031,LCI,"3 09LZ06,04_ZAG50",3,50,0.113899299
Zample2duzy,Area,0.41551,0.0574,0.41551,0.0574,0.00072,LCI,"3 09LZ06,04_ZAG50",3,50,0.138143486
Zample3maly,Area,0.43511,0.05635,0.43511,0.05635,0.00032,LCI,"3 09LZ06,04_ZAG50",3,50,0.129507481
Zample3duzy,Area,0.42611,0.06682,0.42611,0.06682,0.00071,LCI,"3 09LZ06,04_ZAG50",3,50,0.156813968
Zample4maly,Area,0.42051,0.05776,0.42051,0.05776,0.00039,LCI,"3 09LZ06,04_ZAG50",3,50,0.137357019
Zample4duzy,Area,0.41304,0.06679,0.41304,0.06679,0.0007,LCI,"3 09LZ06,04_ZAG50",3,50,0.161703467
Zample5maly,Area,0.40105,0.06968,0.40105,0.06968,0.0005,LCI,"3 09LZ06,04_ZAG50",3,50,0.173743922
Zample5duzy,Area,0.42175,0.08254,0.42175,0.08254,0.0009,LCI,"3 09LZ06,04_ZAG50",3,50,0.195708358
Zprze2maly,Area,0.43491,0.04769,0.43491,0.04769,0.00024,LCI,"3 09LZ06,04_ZAG50",3,50,0.109654871
Zprze2duzy,Area,0.42244,0.04883,0.42244,0.04883,0.00047,LCI,"3 09LZ06,04_ZAG50",3,50,0.11559038
Zprze3maly,Area,0.4428,0.05013,0.4428,0.05013,0.00028,LCI,"3 09LZ06,04_ZAG50",3,50,0.113211382
Zprze3duzy,Area,0.42983,0.05717,0.42983,0.05717,0.00066,LCI,"3 09LZ06,04_ZAG50",3,50,0.133006072
Zprze4maly,Area,0.4353,0.05469,0.4353,0.05469,0.00031,LCI,"3 09LZ06,04_ZAG50",3,50,0.125637491
Zprze4duzy,Area,0.42705,0.05822,0.42705,0.05822,0.00053,LCI,"3 09LZ06,04_ZAG50",3,50,0.13633064
Zprze5maly,Area,0.42257,0.06312,0.42257,0.06312,0.00035,LCI,"3 09LZ06,04_ZAG50",3,50,0.149371702
Zprze5duzy,Area,0.42217,0.06926,0.42217,0.06926,0.0007,LCI,"3 09LZ06,04_ZAG50",3,50,0.164057133
Zcarron3maly,Area,0.36821,0.06041,0.36821,0.06041,0.00049,LCI,"3 09LZ06,04_ZAG50",3,50,0.164063985
Zcarron3duzy,Area,0.3751,0.0734,0.37512,0.07336,0.00084,LCI,"3 09LZ06,04_ZAG50",3,50,0.195681152
Zcarron4maly,Area,0.38825,0.05459,0.38825,0.05459,0.00048,LCI,"3 09LZ06,04_ZAG50",3,50,0.14060528
Zcarron4duzy,Area,0.38908,0.06863,0.38909,0.06859,0.00091,LCI,"3 09LZ06,04_ZAG50",3,50,0.17639046
Zcarron5maly,Area,0.42052,0.05296,0.42052,0.05296,0.00055,LCI,"3 09LZ06,04_ZAG50",3,50,0.125939313
Zcarron5duzy,Area,0.41799,0.06371,0.41799,0.06371,0.00097,LCI,"3 09LZ06,04_ZAG50",3,50,0.152419914
Zcarron2maly,Area,0.40327,0.05544,0.40327,0.05544,0.00039,LCI,"3 09LZ06,04_ZAG50",3,50,0.137476133
Zcarron2duzy,Area,0.3897,0.05962,0.3897,0.05962,0.00072,LCI,"3 09LZ06,04_ZAG50",3,50,0.152989479
Zmor3maly,Area,0.42415,0.05837,0.42415,0.05837,0.00042,LCI,"3 09LZ06,04_ZAG50",3,50,0.137616409
Zmor3duzy,Area,0.42377,0.06515,0.42377,0.06515,0.00074,LCI,"3 09LZ06,04_ZAG50",3,50,0.153739057
Zmor4maly,Area,0.44548,0.05832,0.44548,0.05832,0.00043,LCI,"3 09LZ06,04_ZAG50",3,50,0.130914968
Zmor4duzy,Area,0.44826,0.06026,0.44826,0.06026,0.00068,LCI,"3 09LZ06,04_ZAG50",3,50,0.134430911
Zmor5maly,Area,0.47266,0.05285,0.47266,0.05285,0.00043,LCI,"3 09LZ06,04_ZAG50",3,50,0.111813989
Zmor5duzy,Area,0.47174,0.05699,0.47174,0.05699,0.00083,LCI,"3 09LZ06,04_ZAG50",3,50,0.120808072
Zmor2maly,Area,0.43743,0.05263,0.43743,0.05263,0.00045,LCI,"3 09LZ06,04_ZAG50",3,50,0.120316393
Zmor2duzy,Area,0.43126,0.05618,0.43126,0.05618,0.0007,LCI,"3 09LZ06,04_ZAG50",3,50,0.130269443
Zample2maly,Area,0.78558,0.1545,0.78172,0.1513,0.00031,MCARI,"3 09LZ06,04_ZAG50",3,50,0.196669976
Zample2duzy,Area,0.68872,0.26136,0.67893,0.25623,0.00072,MCARI,"3 09LZ06,04_ZAG50",3,50,0.379486584
Zample3maly,Area,0.85315,0.17531,0.81873,0.15305,0.00032,MCARI,"3 09LZ06,04_ZAG50",3,50,0.205485554
Zample3duzy,Area,0.77761,0.26768,0.72387,0.24503,0.00071,MCARI,"3 09LZ06,04_ZAG50",3,50,0.344234256
Zample4maly,Area,0.87388,0.17611,0.82818,0.14552,0.00039,MCARI,"3 09LZ06,04_ZAG50",3,50,0.201526525
Zample4duzy,Area,0.83027,0.24404,0.76405,0.21412,0.0007,MCARI,"3 09LZ06,04_ZAG50",3,50,0.293928481
Zample5maly,Area,0.89709,0.21744,0.80655,0.16574,0.0005,MCARI,"3 09LZ06,04_ZAG50",3,50,0.242383707
Zample5duzy,Area,0.74824,0.31416,0.64896,0.26038,0.0009,MCARI,"3 09LZ06,04_ZAG50",3,50,0.419865284
Zprze2maly,Area,0.75008,0.11066,0.75008,0.11066,0.00024,MCARI,"3 09LZ06,04_ZAG50",3,50,0.14753093
Zprze2duzy,Area,0.72879,0.15312,0.72879,0.15312,0.00047,MCARI,"3 09LZ06,04_ZAG50",3,50,0.210101675
Zprze3maly,Area,0.75587,0.12418,0.75549,0.12372,0.00028,MCARI,"3 09LZ06,04_ZAG50",3,50,0.16428751
Zprze3duzy,Area,0.7103,0.2137,0.70565,0.21054,0.00066,MCARI,"3 09LZ06,04_ZAG50",3,50,0.300858792
Zprze4maly,Area,0.75744,0.1351,0.75516,0.13245,0.00031,MCARI,"3 09LZ06,04_ZAG50",3,50,0.178363963
Zprze4duzy,Area,0.75249,0.19384,0.73979,0.18449,0.00053,MCARI,"3 09LZ06,04_ZAG50",3,50,0.257598108
Zprze5maly,Area,0.74534,0.13798,0.74371,0.13605,0.00035,MCARI,"3 09LZ06,04_ZAG50",3,50,0.185123568
Zprze5duzy,Area,0.69844,0.23804,0.68378,0.22833,0.0007,MCARI,"3 09LZ06,04_ZAG50",3,50,0.340816677
Zcarron3maly,Area,0.7496,0.15455,0.74711,0.15218,0.00049,MCARI,"3 09LZ06,04_ZAG50",3,50,0.206176628
Zcarron3duzy,Area,0.67452,0.24559,0.67052,0.24321,0.00084,MCARI,"3 09LZ06,04_ZAG50",3,50,0.36409595
Zcarron4maly,Area,0.75324,0.1615,0.75259,0.16094,0.00048,MCARI,"3 09LZ06,04_ZAG50",3,50,0.214407095
Zcarron4duzy,Area,0.67101,0.23332,0.66984,0.23254,0.00091,MCARI,"3 09LZ06,04_ZAG50",3,50,0.347714639
Zcarron5maly,Area,0.71644,0.12897,0.71644,0.12897,0.00055,MCARI,"3 09LZ06,04_ZAG50",3,50,0.180015075
Zcarron5duzy,Area,0.65412,0.18134,0.65412,0.18134,0.00097,MCARI,"3 09LZ06,04_ZAG50",3,50,0.27722742
Zcarron2maly,Area,0.56826,0.13382,0.56826,0.13382,0.00039,MCARI,"3 09LZ06,04_ZAG50",3,50,0.235490796
Zcarron2duzy,Area,0.5543,0.17026,0.5543,0.17026,0.00072,MCARI,"3 09LZ06,04_ZAG50",3,50,0.307162187
Zmor3maly,Area,0.71428,0.12243,0.71414,0.12224,0.00042,MCARI,"3 09LZ06,04_ZAG50",3,50,0.171403371
